comparison,setting,dataset,model,condition,A_method,B_method,N,A_acc,B_acc,delta,delta_ci,both_correct,A_only_correct,B_only_correct,both_wrong,mcnemar_p,baseline_wrong_N,A_recovery,B_recovery,recovery_delta,recovery_delta_ci,recovery_mcnemar_p,baseline_correct_N,A_regression,B_regression,regression_delta,regression_delta_ci,regression_mcnemar_p,A_structural_clearance,B_structural_clearance,structural_delta,structural_delta_ci,structural_mcnemar_p,A_joint_full_repair,B_joint_full_repair,joint_delta,joint_delta_ci,joint_mcnemar_p,A_em,B_em,em_delta,em_delta_ci,A_f1,B_f1,f1_delta,f1_delta_ci,A_latency_mean_ms,A_latency_median_ms,B_latency_mean_ms,B_latency_median_ms,A_tokens_mean,B_tokens_mean,holm_p,recovery_holm_p,regression_holm_p,structural_holm_p,joint_holm_p
reverse_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D,reverse,b0,108,0.7129629629629629,0.25,0.4629629629629629,"[0.37037037037037035, 0.5555555555555556]",27,50,0,31,1.7763568394002505e-15,81,0.6172839506172839,0.0,0.6172839506172839,"[0.5061728395061729, 0.7283950617283951]",1.7763568394002505e-15,27,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.6481481481481481,0.0,0.6481481481481481,"[0.5555555555555556, 0.7407407407407407]",1.6940658945086007e-21,0.6018518518518519,0.0,0.6018518518518519,"[0.5092592592592593, 0.6944444444444444]",5.421010862427522e-20,0.5092592592592593,0.17592592592592593,0.33333333333333337,"[0.24074074074074073, 0.42592592592592593]",0.6777649819316486,0.2843928705039816,0.393372111427667,"[0.3087597510514177, 0.4783195829376384]",833.8703703703703,835.0,,,1885.787037037037,,2.4868995751603507e-14,2.1316282072803006e-14,1.0,2.371692252312041e-20,8.131516293641283e-19
b2_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D,b2,b0,108,0.3888888888888889,0.25,0.1388888888888889,"[0.037037037037037035, 0.24074074074074073]",19,23,8,58,0.010673840530216694,81,0.2839506172839506,0.0,0.2839506172839506,"[0.18518518518518517, 0.38271604938271603]",2.384185791015625e-07,27,0.2962962962962963,0.0,0.2962962962962963,"[0.14814814814814814, 0.48148148148148145]",0.0078125,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.24074074074074073,0.17592592592592593,0.0648148148148148,"[-0.018518518518518517, 0.14814814814814814]",0.38332454204131094,0.2843928705039816,0.09893167153732935,"[0.01469119767070517, 0.1833547355185903]",1185.851851851852,750.5,,,1621.0092592592594,,0.11741224583238363,2.1457672119140625e-06,0.03125,1.0,1.0
b3_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D,b3,b0,108,0.28703703703703703,0.25,0.037037037037037035,"[-0.009259259259259259, 0.09259259259259259]",25,6,2,75,0.2890625,81,0.07407407407407407,0.0,0.07407407407407407,"[0.024691358024691357, 0.13580246913580246]",0.03125,27,0.07407407407407407,0.0,0.07407407407407407,"[0.0, 0.18518518518518517]",0.5,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.19444444444444445,0.17592592592592593,0.018518518518518517,"[-0.018518518518518517, 0.05555555555555555]",0.3152570680348458,0.2843928705039816,0.030864197530864224,"[-0.009876543209876541, 0.07592592592592592]",4682.935185185185,2719.5,,,397.0925925925926,,0.6796875,0.03125,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_L,fixed,b0,108,0.8981481481481481,0.5370370370370371,0.36111111111111105,"[0.25925925925925924, 0.46296296296296297]",54,43,4,7,2.781192165457469e-09,50,0.86,0.0,0.86,"[0.76, 0.94]",2.2737367544323206e-13,58,0.06896551724137931,0.0,0.06896551724137931,"[0.017241379310344827, 0.13793103448275862]",0.125,0.6296296296296297,0.0,0.6296296296296297,"[0.5370370370370371, 0.7222222222222222]",6.776263578034403e-21,0.6018518518518519,0.0,0.6018518518518519,"[0.5092592592592593, 0.6944444444444444]",5.421010862427522e-20,0.7222222222222222,0.4444444444444444,0.2777777777777778,"[0.17592592592592593, 0.37962962962962965]",0.838830099941211,0.5303350970017637,0.3084950029394473,"[0.21493716931216936, 0.40385288065843616]",845.7962962962963,842.0,,,1950.962962962963,,1.1124768661829876e-08,1.1368683772161603e-12,1.0,6.776263578034403e-20,6.505213034913027e-19
reverse_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_L,reverse,b0,108,0.8796296296296297,0.5370370370370371,0.34259259259259256,"[0.23148148148148148, 0.4444444444444444]",53,42,5,8,2.4579776436439715e-08,50,0.84,0.0,0.84,"[0.74, 0.94]",4.547473508864641e-13,58,0.08620689655172414,0.0,0.08620689655172414,"[0.017241379310344827, 0.1724137931034483]",0.0625,0.5833333333333334,0.0,0.5833333333333334,"[0.49074074074074076, 0.6759259259259259]",2.168404344971009e-19,0.5555555555555556,0.0,0.5555555555555556,"[0.46296296296296297, 0.6481481481481481]",1.734723475976807e-18,0.7037037037037037,0.4444444444444444,0.2592592592592593,"[0.1574074074074074, 0.35208333333333]",0.8203115814226926,0.5303350970017637,0.2899764844209288,"[0.1893136390358613, 0.38672949735449735]",842.0648148148148,836.5,,,1944.3055555555557,,9.831910574575886e-08,2.7284841053187847e-12,0.8125,2.3852447794681098e-18,2.42861286636753e-17
b2_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_L,b2,b0,108,0.39814814814814814,0.5370370370370371,-0.13888888888888895,"[-0.2222222222222222, -0.06481481481481481]",40,3,18,47,0.0014896392822265625,50,0.06,0.0,0.06,"[0.0, 0.14]",0.25,58,0.3103448275862069,0.0,0.3103448275862069,"[0.1896551724137931, 0.43103448275862066]",7.62939453125e-06,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.3425925925925926,0.4444444444444444,-0.1018518518518518,"[-0.17592592592592593, -0.027777777777777776]",0.40509994121105236,0.5303350970017637,-0.12523515579071137,"[-0.19992835097001768, -0.054244194591416856]",786.1018518518518,780.0,,,1741.5833333333333,,0.019365310668945312,0.25,6.103515625e-05,1.0,1.0
b3_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_L,b3,b0,108,0.7314814814814815,0.5370370370370371,0.19444444444444442,"[0.1111111111111111, 0.28703703703703703]",55,24,3,26,4.9233436584472656e-05,50,0.48,0.0,0.48,"[0.34, 0.62]",1.1920928955078125e-07,58,0.05172413793103448,0.0,0.05172413793103448,"[0.0, 0.1206896551724138]",0.25,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.5833333333333334,0.4444444444444444,0.13888888888888895,"[0.06481481481481481, 0.2222222222222222]",0.691387419165197,0.5303350970017637,0.16105232216343324,"[0.08512639623750734, 0.24094650205761314]",5138.7962962962965,3994.5,,,1308.037037037037,,0.0006400346755981445,1.5497207641601562e-06,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,D_L,fixed,b0,108,0.8703703703703703,0.3425925925925926,0.5277777777777777,"[0.4351851851851852, 0.6203703703703703]",37,57,0,14,1.3877787807814457e-17,71,0.8028169014084507,0.0,0.8028169014084507,"[0.704225352112676, 0.8873239436619719]",1.3877787807814457e-17,37,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.7129629629629629,0.0,0.7129629629629629,"[0.6296296296296297, 0.7962962962962963]",1.3234889800848443e-23,0.6851851851851852,0.0,0.6851851851851852,"[0.5925925925925926, 0.7685185185185185]",1.0587911840678754e-22,0.6666666666666666,0.25,0.41666666666666663,"[0.32407407407407407, 0.5092592592592593]",0.8077956266681757,0.3553364331142109,0.4524591935539648,"[0.36434730219248196, 0.5379045414462083]",839.0092592592592,859.5,,,1922.2962962962963,,1.942890293094024e-16,1.5265566588595902e-16,1.0,1.7205356741102976e-22,1.5881867761018131e-21
reverse_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,D_L,reverse,b0,108,0.8703703703703703,0.3425925925925926,0.5277777777777777,"[0.4351851851851852, 0.6203703703703703]",37,57,0,14,1.3877787807814457e-17,71,0.8028169014084507,0.0,0.8028169014084507,"[0.704225352112676, 0.8873239436619719]",1.3877787807814457e-17,37,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.6944444444444444,0.0,0.6944444444444444,"[0.6111111111111112, 0.7777777777777778]",5.293955920339377e-23,0.6666666666666666,0.0,0.6666666666666666,"[0.5740740740740741, 0.7592592592592593]",4.235164736271502e-22,0.6666666666666666,0.25,0.41666666666666663,"[0.32407407407407407, 0.5092592592592593]",0.8016227871620027,0.3553364331142109,0.4462863540477918,"[0.3643040750250717, 0.5313041852543486]",830.5,847.0,,,1914.5092592592594,,2.0816681711721685e-16,2.0816681711721685e-16,1.0,7.940933880509066e-22,6.776263578034403e-21
b2_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,D_L,b2,b0,108,0.4444444444444444,0.3425925925925926,0.1018518518518518,"[-0.018518518518518517, 0.2222222222222222]",19,29,18,42,0.14386508844054896,71,0.4084507042253521,0.0,0.4084507042253521,"[0.29577464788732394, 0.5211267605633803]",3.725290298461914e-09,37,0.4864864864864865,0.0,0.4864864864864865,"[0.32432432432432434, 0.6486486486486487]",7.62939453125e-06,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.3425925925925926,0.25,0.09259259259259262,"[-0.018518518518518517, 0.2037037037037037]",0.46832144193255304,0.3553364331142109,0.11298500881834211,"[0.007779431216931218, 0.21680114638447967]",785.4351851851852,782.0,,,1710.898148148148,,0.5754603537621958,4.470348358154297e-08,6.103515625e-05,1.0,1.0
b3_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,D_L,b3,b0,108,0.4351851851851852,0.3425925925925926,0.09259259259259256,"[0.037037037037037035, 0.1574074074074074]",36,11,1,60,0.00634765625,71,0.15492957746478872,0.0,0.15492957746478872,"[0.07042253521126761, 0.23943661971830985]",0.0009765625,37,0.02702702702702703,0.0,0.02702702702702703,"[0.0, 0.08108108108108109]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.32407407407407407,0.25,0.07407407407407407,"[0.027777777777777776, 0.12962962962962962]",0.44153572764683874,0.3553364331142109,0.08619929453262781,"[0.04144620811287477, 0.1376565255731922]",3673.4814814814813,3290.0,,,641.175925925926,,0.04443359375,0.005859375,1.0,1.0,1.0
fixed_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D_L,fixed,b0,108,0.8148148148148148,0.19444444444444445,0.6203703703703703,"[0.5277777777777778, 0.7129629629629629]",21,67,0,20,1.3552527156068805e-20,87,0.7701149425287356,0.0,0.7701149425287356,"[0.6781609195402298, 0.8505747126436781]",1.3552527156068805e-20,21,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.7037037037037037,0.0,0.7037037037037037,"[0.6203703703703703, 0.7870370370370371]",2.6469779601696886e-23,0.6388888888888888,0.0,0.6388888888888888,"[0.5462962962962963, 0.7314814814814815]",3.3881317890172014e-21,0.6388888888888888,0.1388888888888889,0.49999999999999994,"[0.4074074074074074, 0.5925925925925926]",0.7534586056644881,0.2396678424456202,0.5137907632188679,"[0.42876469723691946, 0.6016926245806964]",848.4074074074074,847.5,,,1941.5740740740741,,2.0328790734103208e-19,2.0328790734103208e-19,1.0,3.1763735522036263e-22,4.404571325722362e-20
reverse_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D_L,reverse,b0,108,0.7962962962962963,0.19444444444444445,0.6018518518518519,"[0.5092592592592593, 0.6944444444444444]",21,65,0,22,5.421010862427522e-20,87,0.7471264367816092,0.0,0.7471264367816092,"[0.6551724137931034, 0.8390804597701149]",5.421010862427522e-20,21,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.6018518518518519,0.0,0.6018518518518519,"[0.5092592592592593, 0.6944444444444444]",5.421010862427522e-20,0.5370370370370371,0.0,0.5370370370370371,"[0.4444444444444444, 0.6296296296296297]",6.938893903907228e-18,0.6388888888888888,0.1388888888888889,0.49999999999999994,"[0.4074074074074074, 0.5925925925925926]",0.74960058097313,0.2396678424456202,0.5099327385275098,"[0.4226722818757133, 0.5963572249887609]",855.0277777777778,850.0,,,1919.4259259259259,,8.673617379884035e-19,8.673617379884035e-19,1.0,7.047314121155779e-19,8.326672684688674e-17
b2_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D_L,b2,b0,108,0.28703703703703703,0.19444444444444445,0.09259259259259259,"[0.0, 0.18518518518518517]",13,18,8,69,0.07551869750022888,87,0.20689655172413793,0.0,0.20689655172413793,"[0.12643678160919541, 0.2988505747126437]",7.62939453125e-06,21,0.38095238095238093,0.0,0.38095238095238093,"[0.19047619047619047, 0.5714285714285714]",0.0078125,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.2037037037037037,0.1388888888888889,0.0648148148148148,"[-0.009259259259259259, 0.14814814814814814]",0.3205246913580247,0.2396678424456202,0.0808568489124045,"[0.0030851337448559654, 0.16011445473251024]",756.6018518518518,754.0,,,1599.7037037037037,,0.5286308825016022,3.0517578125e-05,0.03125,1.0,1.0
b3_vs_B0,Hotpot-Qwen,hotpotqa,qwen3.5:9b,M_D_L,b3,b0,108,0.2962962962962963,0.19444444444444445,0.10185185185185183,"[0.046296296296296294, 0.1574074074074074]",21,11,0,76,0.0009765625,87,0.12643678160919541,0.0,0.12643678160919541,"[0.05747126436781609, 0.19540229885057472]",0.0009765625,21,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.0,0.0,0.0,"[0.0, 0.0]",1.0,0.2222222222222222,0.1388888888888889,0.08333333333333331,"[0.037037037037037035, 0.1388888888888889]",0.3230011757789536,0.2396678424456202,0.0833333333333334,"[0.037037037037037035, 0.13580246913580246]",3964.8796296296296,2933.0,,,411.5,,0.008194684982299805,0.005859375,1.0,1.0,1.0
